PDB code,Resolution,Clashscore,Rotamer outliers [%],Ramachandran outliers [%],RSRZ outliers [%],Year,Contains protein,R [%],R free [%],Deposition date,Journal,ISSN,Q1,Q1_min,Q1 percentile,Q1_min percentile
7se2,4.03,17.25,,,2.4438605779843385,2021.0,False,26.02,26.889999999999997,2021-09-29,ADV MATER,1521-4095,0.23986365267312523,0.22066738428417654,0.09974883387154647,0.4788302834589164
7sds,3.7,18.73,,,0.0,2021.0,False,25.89,28.810000000000002,2021-09-29,ADV MATER,1521-4095,0.3414663317784954,0.11840688912809473,0.21349120918550413,0.28722640832436314
7se4,4.65,24.79,,,0.0,2021.0,False,18.83,20.06,2021-09-29,ADV MATER,1521-4095,0.5660806123669417,0.12737710800143523,0.6178686759956943,0.30588446358091137
7sdl,4.37,25.43,,,0.0,2021.0,False,19.97,26.640000000000004,2021-09-29,ADV MATER,1521-4095,0.3693936132041622,0.12468604233943308,0.2572658772874058,0.3005023322569071
7sdf,3.46,61.38,,,0.0,2021.0,False,17.18,21.85,2021-09-29,ADV MATER,1521-4095,0.5004186102140892,0.026193039110154286,0.48475062791532114,0.07032651596698959
7sdn,4.32,21.79,,,4.88,2021.0,False,16.93,19.08,2021-09-29,ADV MATER,1521-4095,0.3914005501734243,0.12002152852529602,0.2956584140653032,0.29081449587369934
7se3,3.76,21.1,,,32.5,2021.0,False,18.279999999999998,18.65,2021-09-29,ADV MATER,1521-4095,0.36221743810548973,0.007176175098672408,0.24560459275206314,0.01919626838894869
7sd8,2.94,31.58,,,0.0,2021.0,False,20.25,21.69,2021-09-29,ADV MATER,1521-4095,0.523980385121397,0.08683171869393613,0.5263724434876211,0.2203085755292429
7se0,3.93,18.02,,,7.32,2021.0,False,20.66,22.91,2021-09-29,ADV MATER,1521-4095,0.3155124985049635,0.06978830283458916,0.17922497308934338,0.17850735557947614
7sdg,3.63,30.76,,,0.0,2021.0,False,18.75,20.7,2021-09-29,ADV MATER,1521-4095,0.5439540724793684,0.09113742375313957,0.5717617509867241,0.22963760315751705
7sdy,4.45,22.61,,,4.88,2021.0,False,17.59,19.07,2021-09-29,ADV MATER,1521-4095,0.38888888888888884,0.12002152852529602,0.28955866523143164,0.29081449587369934
7sdm,4.01,24.77,,,2.5,2021.0,False,21.490000000000002,23.94,2021-09-29,ADV MATER,1521-4095,0.3135988518119842,0.12773591675636886,0.175816289917474,0.3067814854682454
7sdh,4.05,38.86,,,0.0,2021.0,False,18.43,23.59,2021-09-29,ADV MATER,1521-4095,0.460650639875613,0.0617151058485827,0.41155364190886257,0.15787585217079297
7sdt,4.0,63.91,,,0.0,2021.0,False,19.56,21.21,2021-09-29,ADV MATER,1521-4095,0.512797512259299,0.024398995335486187,0.506637961966272,0.06548259777538572
7sdk,3.86,23.97,,,0.0,2021.0,False,19.18,21.38,2021-09-29,ADV MATER,1521-4095,0.5458677191723478,0.13473268747757444,0.5755292429135271,0.32005740940078936
7sd6,3.53,24.72,,,0.0,2021.0,False,20.36,24.490000000000002,2021-09-29,ADV MATER,1521-4095,0.4466570984332017,0.1284535342662361,0.39289558665231433,0.3078579117330463
7sdj,4.0,27.63,,,0.0,2021.0,False,27.73,30.259999999999998,2021-09-29,ADV MATER,1521-4095,0.296136825738548,0.06745604592752064,0.15536419088625764,0.17330462863293863
7sdu,4.33,19.53,,,0.0,2021.0,False,29.609999999999996,32.269999999999996,2021-09-29,ADV MATER,1521-4095,0.307140294223179,0.02978112665949049,0.16792249730893433,0.08001435235019734
7sdz,4.51,27.05,,,0.0,2021.0,False,16.56,19.72,2021-09-29,ADV MATER,1521-4095,0.5657218036120081,0.11338356655902404,0.6158952278435594,0.27879440258342303
7sdw,4.2,22.44,,,7.32,2021.0,False,18.81,21.83,2021-09-29,ADV MATER,1521-4095,0.3284296136825739,0.06978830283458916,0.19662719770362397,0.17850735557947614
7sd7,3.68,26.3,,,0.5512212381330954,2021.0,False,22.259999999999998,27.500000000000004,2021-09-29,ADV MATER,1521-4095,0.2410596818562373,0.1180480803731611,0.10154287764621457,0.2865087908144959
7sdi,3.58,20.32,,,0.0,2021.0,False,23.3,25.52,2021-09-29,ADV MATER,1521-4095,0.42136108121038146,0.17186939361320416,0.3451740222461428,0.3943308216720488
7se1,4.19,9.02,,,0.0,2021.0,False,18.39,28.98,2021-09-29,ADV MATER,1521-4095,0.416158354263844,0.11123071402942232,0.3372802296376032,0.2746681019016864
7sdo,3.62,25.51,,,0.0,2021.0,False,26.450000000000003,34.5,2021-09-29,ADV MATER,1521-4095,0.2823226886736036,0.013096519555077143,0.140832436311446,0.03570147111589523
7sdv,4.19,26.93,,,0.0,2021.0,False,23.669999999999998,32.17,2021-09-29,ADV MATER,1521-4095,0.28561176892716184,0.031216361679224973,0.14459992823824902,0.0844994617868676
7se5,4.05,30.1,,,10.0,2021.0,False,20.18,24.83,2021-09-29,ADV MATER,1521-4095,0.1991986604473149,0.039468963042698244,0.07319698600645856,0.10495156081808396
7sg8,3.71,19.46,,,0.0,2021.0,False,17.630000000000003,18.709999999999997,2021-10-05,ADV MATER,1521-4095,0.6028585097476379,0.18496591316828132,0.68335127377108,0.418729817007535
7sg9,3.81,25.41,,,0.0,2021.0,False,23.14,31.36,2021-10-05,ADV MATER,1521-4095,0.29326635569907905,0.04413347685683531,0.15249372084678867,0.11589522784355938
7sga,3.15,20.99,,,0.0,2021.0,False,23.23,24.26,2021-10-05,ADV MATER,1521-4095,0.4682454251883746,0.16612845353426622,0.4259059921062074,0.3828489415141729
7sgb,5.2,19.52,,,7.14,2021.0,False,23.31,32.129999999999995,2021-10-05,ADV MATER,1521-4095,0.09604114340389906,0.032113383566559024,0.02045209903121636,0.08701112307140295
7vnw,2.61,8.71,,,13.28,2021.0,False,22.36,26.05,2021-10-12,NATURE,1476-4687,0.26438225092692264,0.025475421600287047,0.12199497667743094,0.06817366343738787
7vnv,1.9,4.37,,,4.92,2021.0,False,19.470000000000002,21.990000000000002,2021-10-12,NATURE,1476-4687,0.5044851094366702,0.11930391101542878,0.4947972730534625,0.2886616433440976
7sld,4.13,23.93,,,0.0,2021.0,False,21.81,24.45,2021-10-24,J AM CHEM SOC,1520-5126,0.450245185982538,0.13634732687477574,0.3977395048439182,0.32436311445999283
7sll,3.73,24.11,,,0.0,2021.0,False,22.0,24.46,2021-10-24,J AM CHEM SOC,1520-5126,0.4486305465853367,0.13240043057050593,0.3961248654467169,0.31664872622892
7slm,4.3,25.66,,,0.0,2021.0,False,24.89,25.569999999999997,2021-10-24,J AM CHEM SOC,1520-5126,0.40282262887214443,0.12235378543236455,0.31772515249372085,0.29476139217796915
7slo,4.12,16.6,,,2.3036312279275606,2021.0,False,25.94,26.340000000000003,2021-10-24,J AM CHEM SOC,1520-5126,0.2637842363353666,0.22874058127018299,0.1214567635450305,0.4930032292787944
7sle,4.39,20.19,,,0.0,2021.0,False,21.68,24.12,2021-10-24,J AM CHEM SOC,1520-5126,0.4767970338476259,0.1745604592752063,0.44635809113742375,0.39845712235378544
7sln,4.02,28.64,,,0.0,2021.0,False,26.32,26.52,2021-10-24,J AM CHEM SOC,1520-5126,0.36454969501255824,0.10190168640114819,0.24847506279153211,0.25475421600287046
7slg,5.1,35.9,,,0.0,2021.0,False,17.2,20.19,2021-10-24,J AM CHEM SOC,1520-5126,0.5456285133357254,0.07194115536419089,0.5744528166487263,0.18388948690348045
7slk,4.01,21.87,,,0.0,2021.0,False,26.63,28.68,2021-10-24,J AM CHEM SOC,1520-5126,0.3311804808037316,0.12773591675636886,0.2005740940078938,0.3067814854682454
7slc,4.02,34.43,,,2.38,2021.0,False,24.65,28.09,2021-10-24,J AM CHEM SOC,1520-5126,0.16415500538213132,0.07606745604592752,0.05059203444564048,0.19429494079655543
7slb,4.31,29.17,,,0.0,2021.0,False,19.759999999999998,19.97,2021-10-24,J AM CHEM SOC,1520-5126,0.55848582705418,0.09974883387154647,0.604951560818084,0.24865446716899892
7slf,4.83,25.43,,,0.0,2021.0,False,19.72,20.48,2021-10-24,J AM CHEM SOC,1520-5126,0.5593230474823585,0.12468604233943308,0.6063867958378184,0.3005023322569071
7slj,4.16,37.71,,,0.0,2021.0,False,21.25,24.84,2021-10-24,J AM CHEM SOC,1520-5126,0.412689869632819,0.06637961966271977,0.33153928955866524,0.17025475421600286
7sm1,3.81,20.94,,,4.76,2021.0,False,25.590000000000003,32.36,2021-10-25,J AM CHEM SOC,1520-5126,0.10674560459275206,0.02870470039468963,0.024040186580552566,0.07732328668819519
7sm5,4.84,26.18,,,0.0,2021.0,False,16.98,17.96,2021-10-25,J AM CHEM SOC,1520-5126,0.5883267551728263,0.11840688912809473,0.6584140653031934,0.28722640832436314
7sm0,4.18,20.94,,,0.0,2021.0,False,20.77,26.97,2021-10-25,J AM CHEM SOC,1520-5126,0.37381892118167687,0.16738428417653392,0.263724434876211,0.38464298528884105
7smb,4.63,22.66,,,0.20020370282102107,2021.0,False,24.7,28.389999999999997,2021-10-25,J AM CHEM SOC,1520-5126,0.2342423155124985,0.14172945819878005,0.09759598134194475,0.3369214208826695
7sm9,3.24,27.88,,,0.0,2021.0,False,22.82,27.560000000000002,2021-10-25,J AM CHEM SOC,1520-5126,0.3370410238009807,0.10656620021528525,0.20667384284176535,0.26515966989594547
7sm4,4.01,22.44,,,0.0,2021.0,False,22.7,27.1,2021-10-25,J AM CHEM SOC,1520-5126,0.363234062911135,0.1496232508073197,0.2465016146393972,0.35109436670254757
7sma,3.64,19.62,,,0.0,2021.0,False,19.1,23.77,2021-10-25,J AM CHEM SOC,1520-5126,0.49288362636048316,0.1797631862217438,0.4756010046645138,0.4104772156440617
7sm2,3.92,23.95,,,0.0,2021.0,False,20.080000000000002,21.11,2021-10-25,J AM CHEM SOC,1520-5126,0.5516684607104413,0.13527090060997488,0.5866523143164694,0.3214926444205239
7sm7,3.9,17.35,,,0.0,2021.0,False,19.21,22.06,2021-10-25,J AM CHEM SOC,1520-5126,0.558964238727425,0.21689989235737353,0.6056691783279512,0.4720129171151776
7sm6,3.8,19.62,,,0.0,2021.0,False,19.24,27.150000000000002,2021-10-25,J AM CHEM SOC,1520-5126,0.37238368616194234,0.1797631862217438,0.2628274129888769,0.4104772156440617
7sm3,3.74,21.67,,,0.0,2021.0,False,23.200000000000003,23.89,2021-10-25,J AM CHEM SOC,1520-5126,0.48164095203922974,0.15823466092572658,0.45676354503049876,0.36526731252242556
7sm8,3.62,16.6,,,5.0,2021.0,False,20.76,22.88,2021-10-25,J AM CHEM SOC,1520-5126,0.3399114938404497,0.11589522784355938,0.21205597416576966,0.28292070326515967
7spl,6.09,12.72,,,0.0,2021.0,False,23.41,33.48,2021-11-02,SMALL,1613-6829,0.34577203683769886,0.017222820236813777,0.22102619303911014,0.04503049874416936
7q80,3.14,1.99,,,0.82,2021.0,False,17.560000000000002,20.5,2021-11-09,NAT CHEM BIOL,1552-4469,0.6768927161822749,0.395048439181916,0.802475780409042,0.7170792967348403
7q7z,3.26,3.49,,,0.0,2021.0,False,21.02,26.450000000000003,2021-11-09,NAT CHEM BIOL,1552-4469,0.5658414065303193,0.2888410477215644,0.6167922497308934,0.5803731611051309
7q81,2.85,0.99,,,0.0,2021.0,False,18.77,21.36,2021-11-09,NAT CHEM BIOL,1552-4469,0.7906350914962325,0.7104413347685683,0.9323645496950126,0.9535342662360962
7q7x,2.8,0.5,,,0.0,2021.0,False,21.27,25.53,2021-11-09,NAT CHEM BIOL,1552-4469,0.658772874058127,0.3803372802296376,0.7789738069608898,0.7021887334050951
7q7y,2.9,3.99,,,9.84,2021.0,False,19.74,24.46,2021-11-09,NAT CHEM BIOL,1552-4469,0.39941394570027516,0.042698241837100824,0.3118048080373161,0.11302475780409042
7q82,2.95,0.99,,,1.64,2021.0,False,20.919999999999998,22.48,2021-11-09,NAT CHEM BIOL,1552-4469,0.637662958976199,0.32831001076426264,0.7463222102619304,0.63329745245784
7sxp,2.9,9.58,,,9.52,2021.0,False,24.08,27.72,2021-11-24,CELL CHEM BIOL,2451-9456,0.21205597416576963,0.044851094366702544,0.08180839612486544,0.11822748475062791
7t6y,2.3,6.08,,,0.0,2021.0,False,20.4,24.169999999999998,2021-12-14,ACTA CRYS SECTION D,2059-7983,0.601782083482837,0.5382131324004306,0.6799425905992106,0.8205956225331899
7tdc,2.46,21.36,,,2.53,2021.0,False,21.099999999999998,24.7,2021-12-30,ACS CHEM BIOL,1554-8937,0.2939241717497907,0.16182274847506278,0.1532113383566559,0.3736993182633656
7tda,2.25,5.87,,,12.66,2021.0,False,20.89,23.13,2021-12-30,ACS CHEM BIOL,1554-8937,0.4150819279990432,0.02726946537495515,0.3365626121277359,0.07337639038392536
7qp2,0.9,2.81,,,3.85,2021.0,False,11.600000000000001,13.750000000000002,2021-12-30,J AM CHEM SOC,1520-5126,0.626958497787346,0.15895227843559384,0.7283817725152494,0.36903480444922854
7td7,2.95,13.55,,,2.56,2021.0,False,22.96,28.560000000000002,2021-12-30,ACS CHEM BIOL,1554-8937,0.2196507594785313,0.13240043057050593,0.08683171869393613,0.31664872622892
7tdb,2.56,9.87,,,3.8,2021.0,False,21.7,24.6,2021-12-30,ACS CHEM BIOL,1554-8937,0.3498385360602798,0.16433440975959812,0.22604951560818085,0.379978471474704
7wia,3.22,2.46,,,0.0,2022.0,False,16.98,20.7,2022-01-03,NUCLEIC ACIDS RES,1362-4962,0.7697045807917714,0.7104413347685683,0.9113742375313958,0.9535342662360962
7wii,2.75,12.73,,,4.08,2022.0,False,20.29,23.76,2022-01-03,NUCLEIC ACIDS RES,1362-4962,0.349360124387035,0.15034086831718693,0.2256907068532472,0.3519913885898816
7wie,2.9,8.55,,,0.0,2022.0,False,17.34,20.47,2022-01-03,NUCLEIC ACIDS RES,1362-4962,0.6658294462384883,0.4436670254754216,0.7879440258342304,0.7606745604592752
7wi9,2.98,1.21,,,2.04,2022.0,False,21.13,23.0,2022-01-03,NUCLEIC ACIDS RES,1362-4962,0.6020212893194593,0.28776462145676357,0.6806602081090779,0.5785791173304629
7wib,2.83,0.61,,,2.04,2022.0,False,20.13,23.09,2022-01-03,NUCLEIC ACIDS RES,1362-4962,0.6092572658772873,0.28776462145676357,0.6971654108360243,0.5785791173304629
7wif,2.86,6.09,,,0.0,2022.0,False,19.15,21.38,2022-01-03,NUCLEIC ACIDS RES,1362-4962,0.6863413467288603,0.5561535701471116,0.8130606386795838,0.8297452457839971
7tgb,5.36,43.38,,,0.0,2022.0,False,15.07,18.56,2022-01-07,TO BE PUBLISHED,,0.5613562970936491,0.05382131324004306,0.6088984571223538,0.1392177969142447
7tg2,4.37,23.19,,,0.0,2022.0,False,22.5,27.700000000000003,2022-01-07,TO BE PUBLISHED,,0.34583183829685443,0.14334409759598135,0.22138500179404377,0.3399712952996053
7tgd,5.25,35.9,,,4.76,2022.0,False,22.830000000000002,26.99,2022-01-07,TO BE PUBLISHED,,0.14615476617629472,0.07194115536419089,0.03911015428776462,0.18388948690348045
7tg8,5.46,20.21,,,0.0,2022.0,False,24.8,29.34,2022-01-07,TO BE PUBLISHED,,0.3263963640712833,0.0950843200574094,0.193756727664155,0.2378902045209903
7tfz,6.13,60.63,,,0.0,2022.0,False,20.31,21.38,2022-01-07,TO BE PUBLISHED,,0.5099270422198302,0.02691065662002153,0.5026910656620022,0.07247936849659131
7tfv,4.23,23.97,,,0.0,2022.0,False,21.279999999999998,29.54,2022-01-07,TO BE PUBLISHED,,0.31126659490491565,0.08862576246860424,0.1725870111230714,0.2235378543236455
7tfu,4.55,38.95,,,0.0,2022.0,False,18.55,25.180000000000003,2022-01-07,TO BE PUBLISHED,,0.399114938404497,0.061356297093649086,0.31054897739504844,0.1569788302834589
7tg4,5.21,19.46,,,0.0,2022.0,False,26.290000000000003,32.89,2022-01-07,TO BE PUBLISHED,,0.30576486066260017,0.021887334050950842,0.16576964477933262,0.05902404018658055
7tft,4.42,20.21,,,0.0,2022.0,False,21.19,25.16,2022-01-07,TO BE PUBLISHED,,0.4371486664274608,0.17366343738787227,0.3713670613562971,0.39684248295658414
7tg6,4.82,30.71,,,0.0,2022.0,False,19.189999999999998,27.79,2022-01-07,TO BE PUBLISHED,,0.3260973567755053,0.09149623250807319,0.19303911015428776,0.2303552206673843
7tfx,4.99,28.42,,,0.0,2022.0,False,17.130000000000003,18.63,2022-01-07,TO BE PUBLISHED,,0.5771438823107283,0.1038751345532831,0.6383207750269106,0.25959813419447436
7tg3,4.59,42.63,,,0.0,2022.0,False,13.38,22.13,2022-01-07,TO BE PUBLISHED,,0.5029302714986246,0.055256548259777535,0.4912091855041263,0.14119124506637962
7tg9,4.69,56.8,,,0.0,2022.0,False,16.48,17.23,2022-01-07,TO BE PUBLISHED,,0.563329745245784,0.03157517043415859,0.6114101184068891,0.08539648367420165
7tg0,6.05,35.15,,,0.0,2022.0,False,19.85,29.2,2022-01-07,TO BE PUBLISHED,,0.29553881114699193,0.07499102978112666,0.15464657337639037,0.1917832795120201
7tfw,3.92,27.72,,,0.0,2022.0,False,21.38,21.84,2022-01-07,TO BE PUBLISHED,,0.5282860901806004,0.1092572658772874,0.5342662360961608,0.2707212055974166
7tga,6.61,18.71,,,1.9659535236549814,2022.0,False,35.67,39.5,2022-01-07,TO BE PUBLISHED,,0.16409520392297572,0.001794043774668102,0.05023322569070685,0.0046645138141370645
7tgc,5.19,20.94,,,0.0,2022.0,False,24.67,31.259999999999998,2022-01-07,TO BE PUBLISHED,,0.30779811027389065,0.04556871187656979,0.1689989235737352,0.12002152852529602
7tg1,4.85,41.14,,,0.0,2022.0,False,14.38,18.16,2022-01-07,TO BE PUBLISHED,,0.5664992225810309,0.05794761392177969,0.6187656978830284,0.14854682454251883
7tg7,3.94,20.19,,,0.0,2022.0,False,20.0,23.73,2022-01-07,TO BE PUBLISHED,,0.49228561176892716,0.1745604592752063,0.47434517402224613,0.39845712235378544
7tfy,4.71,21.71,,,0.0,2022.0,False,25.6,32.64,2022-01-07,TO BE PUBLISHED,,0.29769166367659367,0.025475421600287047,0.15787585217079297,0.06817366343738787
7thb,1.64,0.0,,,2.56,2022.0,False,23.69,28.410000000000004,2022-01-10,PLOS ONE,1932-6203,0.4416337758641311,0.1392177969142447,0.3785432364549695,0.330821672048798
7ti3,4.79,30.64,,,0.0,2022.0,False,16.900000000000002,22.07,2022-01-12,J AM CHEM SOC,1520-5126,0.5172228202368138,0.09257265877287406,0.5145317545748116,0.23286688195191962
7qsh,0.86,4.08,,,8.0,2022.0,False,14.66,16.63,2022-01-13,NUCLEIC ACIDS RES,1362-4962,0.5541801219949767,0.05974165769644779,0.5934696806602081,0.15267312522425547
7qtn,1.2,0.0,,,0.0,2022.0,False,18.25,20.89,2022-01-14,NUCLEIC ACIDS RES,1362-4962,0.8256787465614162,0.7104413347685683,0.9621456763545031,0.9535342662360962
7qua,1.0,2.38,,,0.0,2022.0,False,13.74,15.76,2022-01-17,NUCLEIC ACIDS RES,1362-4962,0.8151536897500299,0.7104413347685683,0.9556871187656979,0.9535342662360962
7qvq,2.4,4.66,,,0.0,2022.0,False,25.97,28.74,2022-01-23,INT J MOL SCI,1422-0067,0.485827054180122,0.1232508073196986,0.4632221026193039,0.2965554359526372
7tzr,2.7,15.82,,,5.13,2022.0,False,20.36,26.090000000000003,2022-02-16,PNAS,1091-6490,0.22856117689271618,0.11230714029422317,0.09436670254754216,0.27700035880875495
7tzt,2.96,11.17,,,1.27,2022.0,False,24.34,25.7,2022-02-16,PNAS,1091-6490,0.3592273651477096,0.3534266236096161,0.239146035163258,0.6672048797990671
7tzs,2.21,4.07,,,5.77,2022.0,False,20.419999999999998,24.46,2022-02-16,PNAS,1091-6490,0.41597894988637724,0.0966989594546107,0.3369214208826695,0.2412988876928597
7tzu,2.87,23.38,,,0.0,2022.0,False,22.939999999999998,26.96,2022-02-16,PNAS,1091-6490,0.36502810668580316,0.14065303193397918,0.25044851094366705,0.33476856835306784
7u38,2.49,3.8,,,5.0,2022.0,False,24.5,26.179999999999996,2022-02-26,TO BE PUBLISHED,,0.3717856715703863,0.11589522784355938,0.26157158234660927,0.28292070326515967
7u3t,4.69,18.58,,,0.0,2022.0,False,21.44,27.62,2022-02-28,ADV MATER,1521-4095,0.3652673125224255,0.1883745963401507,0.25116612845353425,0.4242913527090061
7u3q,9.32,26.97,,,0.0,2022.0,False,9.47,10.02,2022-02-28,ADV MATER,1521-4095,0.6069848104293745,0.11410118406889128,0.6914244707570865,0.2795120200932903
7u44,8.46,38.21,,,0.0,2022.0,False,15.989999999999998,19.23,2022-02-28,ADV MATER,1521-4095,0.5550771438823107,0.06422676713311805,0.5968783638320775,0.16469321851453175
7u3r,6.27,25.91,,,0.0,2022.0,False,11.790000000000001,18.72,2022-02-28,ADV MATER,1521-4095,0.5813897859107762,0.12091855041263007,0.6476498026551848,0.2924291352709006
7u40,7.55,19.5,,,0.0,2022.0,False,16.1,20.8,2022-02-28,ADV MATER,1521-4095,0.5730175816289917,0.18281306063867958,0.6329386437029063,0.41514172945819877
7u41,7.24,21.3,,,0.0,2022.0,False,24.13,25.71,2022-02-28,ADV MATER,1521-4095,0.41071642148068416,0.16218155722999641,0.3290276282741299,0.3744169357732329
7u3y,6.06,47.15,,,0.0,2022.0,False,9.06,13.750000000000002,2022-02-28,ADV MATER,1521-4095,0.5795359406769525,0.04520990312163617,0.6429852888410478,0.11930391101542878
7u43,7.55,26.04,,,0.0,2022.0,False,11.53,12.379999999999999,2022-02-28,ADV MATER,1521-4095,0.6066260016744408,0.1198421241478292,0.6903480444922856,0.28991747398636525
7u3s,9.5,30.7,,,0.0,2022.0,False,18.6,18.95,2022-02-28,ADV MATER,1521-4095,0.5689510824064107,0.09185504126300682,0.624686042339433,0.23089343379978472
7u3p,6.06,58.91,,,0.0,2022.0,False,12.770000000000001,17.4,2022-02-28,ADV MATER,1521-4095,0.560459275206315,0.027628274129888768,0.6074632221026193,0.0739146035163258
7u3u,4.46,17.5,,,0.0,2022.0,False,22.42,24.02,2022-02-28,ADV MATER,1521-4095,0.49419925846190643,0.2149264442052386,0.47685683530678147,0.468783638320775
7u42,7.71,37.87,,,0.0,2022.0,False,9.67,10.79,2022-02-28,ADV MATER,1521-4095,0.5903600047841168,0.06530319339791892,0.6620021528525296,0.16666666666666666
7u45,8.05,21.08,,,0.0,2022.0,False,23.25,28.52,2022-02-28,ADV MATER,1521-4095,0.33608420045449106,0.13347685683530677,0.20595622533189809,0.3189809831359885
7u3o,3.31,22.8,,,0.0,2022.0,False,22.939999999999998,25.61,2022-02-28,ADV MATER,1521-4095,0.40904198062432723,0.14639397201291712,0.32597775385719413,0.3437387872264083
7u3w,6.33,46.22,,,0.0,2022.0,False,13.73,15.160000000000002,2022-02-28,ADV MATER,1521-4095,0.5760076545867719,0.04736275565123789,0.6361679224973089,0.1250448510943667
7u3z,7.55,22.66,,,0.0,2022.0,False,16.8,21.94,2022-02-28,ADV MATER,1521-4095,0.5388111469919866,0.1476498026551848,0.5601004664513815,0.34589163975601006
7u4a,3.15,2.65,,,1.43,2022.0,False,21.4,27.04,2022-02-28,TO BE PUBLISHED,,0.4445640473627557,0.23501973448152136,0.3848223896663079,0.5030498744169358
7u3v,5.14,21.6,,,0.0,2022.0,False,14.14,17.36,2022-02-28,ADV MATER,1521-4095,0.6049515608180839,0.15931108719052745,0.687118765697883,0.3710082526013635
7u3x,5.68,79.69,,,0.0,2022.0,False,12.379999999999999,17.9,2022-02-28,ADV MATER,1521-4095,0.5537615117808875,0.013993541442411194,0.5923932543954072,0.03821313240043057
7u8b,1.73,0.98,,,0.0,2022.0,False,19.439999999999998,24.75,2022-03-08,TO BE PUBLISHED,,0.6837100825260136,0.4720129171151776,0.8096519555077144,0.7773591675636885
7u89,1.65,2.87,,,0.0,2022.0,False,21.6,28.16,2022-03-08,TO BE PUBLISHED,,0.5334290156679823,0.15536419088625764,0.5446716899892358,0.3618586293505561
7u87,1.701,2.87,,,0.0,2022.0,False,18.790000000000003,23.990000000000002,2022-03-08,TO BE PUBLISHED,,0.6694175337878244,0.563329745245784,0.7922497308934338,0.8331539289558665
7u88,2.14,1.89,,,0.0,2022.0,False,21.39,29.160000000000004,2022-03-08,TO BE PUBLISHED,,0.5397679703384762,0.10297811266594904,0.5629709364908504,0.25636885540007176
